Message,Label
You have received P49.50 GCash from 7eleven Kiosk w/ MSG - 2223-4479-4979. Your new balance is P1190.00 08-22-22 11:22PM. Ref no. 0005625667199.,ham
"555787 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW.",ham
"NEVER SHARE YOUR OTP especially on social media and SMS or email links. GCash will only need your MPIN or OTP when using the GCash App. Your OTP to link your device is 049877. If this was not you, please ignore. yyAfcYn/qSW.",ham
"You have received P1140.00 of GCash from BDO Unibank, Inc. with account ending in 6177. Your new balance is P1140.50 08-22-22 10:47 PM. Ref. No. 0005625485528. Use now to buy load, purchase items, send money, pay bills and a lot more!",ham
"You're now registered to FamSURF50 with 5GB (for All Apps and Sites) for 3 days, valid until 2022-08-24, 21:39:51. For status, text FAMSURF STATUS. To stop, text FAMSURF STOP. For more info, text FAMSURF INFO and send to 8080.",ham
Meron ka nang 30MB INTERNET. Babawasan ka ng P8 sa next reload mo. Thank you. LOAN ID: 23746937058 Ref: <880912195554>,ham
"SurfAlert: Your browsing is put on hold to avoid unexpected internet charges. You'll also start receiving regular alerts for free when your phone or device connects to the internet. To continue browsing, access the New GlobeOne app at https://glbe.co/NewGlobeONE and register to our latest data promos.",ham
Pwede nang bilhin ang iPad Mini or Samsung S3 for as low as P1.00! Imposible? Hindi ah! Just text TAWAD to 2363 for free.,ham
P50.00 prepaid credits was loaded to ur mobile# 09548058067 by 09540736506. Trace No: 1867650674 08/21/2022 09:22PM.,ham
"Hi! You have already used up all the MBs from your SURF4ALL group promo. Regular browsing rate will now apply unless registered to a data promo. To register, download the Globe At Home app via bit.ly/GAHApp and choose from your favorite promos.",ham
"Hi! As of 08/21/22 18:42, there is 11.60MB left from your SURF4ALL group promo. This is valid until 08/22/22 21:33.",ham
"Get 10% cashback every time you buy promos using GigaPay with Maya on smrt.ph/GigaLifeApp! For new & upgraded Maya users. Max cashback of P50. To know more, visit: http://mayaph.co/c0RjLzlO DTI 148763S22",ham
You asked for it. We built it. Heto na ang mas pinadaling pag reload at pag bili ng promo sa GigaLife App! Punta na sa smrt.ph/GigaLifeApp!,ham
"Hi Mr/Ms <NAME>, RDCN: 73131 can be claimed at any RDPawnshop, RDCredit, Penbank & Villarica branches. Please present valid ID. Thank you!",ham
You are running out of load! Your balance is: P0 Do you want to borrow P40 now? Reply YES to accept! Loan amount plus P16 fee will be deducted on your next reload. Ref:<23703295069>,ham
Unfortunately we have not resolved issue with Netflix payment and your membership has been cancelled. Restart at netflix.com,ham
"<NAME>. Kunin ang pera magtrade at magipon ng ¤20,000 https://fxtrade.onelink.me/OCGP/bwxxmns7",scam
Netflix: You have only 1 more day to top up your GCash account and keep watching your favorites. Retry your payment in the Netflix app.,ham
"NDRRMC (3:50PM, 13Aug22) Isang Magnitude 5.9 na lindol ang naganap sa Sinsuat, Maguindanao kaninang 2:25PM. Aftershocks at damage ay inaasahan.",ham
"NDRRMC (2:42PM, 13Aug22) Isang Magnitude 5.8 na lindol ang naganap sa South Upi, Maguindanao kaninang 2:25PM. Aftershocks ay inaasahan.",ham
You are running out of load! Your balance is: P2 Do you want to borrow P40 now? Reply YES to accept! Loan amount plus P16 fee will be deducted on your next reload. Ref:<23643758967>,ham
You are running out of load! Your balance is: P3 Do you want to borrow P40 now? Reply YES to accept! Loan amount plus P16 fee will be deducted on your next reload. Ref:<23634042218>,ham
"2/2 with anyone to avoid getting scammed. To report suspicious calls or messages, call *888 for free using your SMART number. Thank you and take care!",ham
"1/2 ADVISORY: #StaySmart and do not fall for scams. If you receive an SMS with a One-Time PIN (OTP), make sure to read it carefully and never share it",ham
Telegram code: 43138 You can also tap on this link to log in: https://t.me/login/43138,ham
06-Aug 20:49: P8.00 ay nabawas sa iyong account bilang payment sa TNT SAKLOLOAD you availed last 2022-08-05 16:50:09. LOAN ID: 23562337021. Ref:180930428162,ham
"Last 5 days to enjoy FREE Send Money to other banks and wallets! This runs until August 9, 2022 only. To stop receiving messages, text UNSUB BDO PAY to 225678.",ham
Meron ka nang 30MB INTERNET. Babawasan ka ng P8 sa next reload mo. Thank you. LOAN ID: 23562337021 Ref: <881011354157>,ham
You are running out of load! Your balance is: P3 Do you want to borrow P35 now? Reply YES to accept! Loan amount plus P14 fee will be deducted on your next reload. Ref:<23561234657>,ham
05-Aug 15:09: P8.00 ay nabawas sa iyong account bilang payment sa TNT SAKLOLOAD you availed last 2022-07-30 18:32:58. LOAN ID: 23494095416. Ref:180928820769,ham
"Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the GigaLife App! Click ""Don't Miss Out"" NOW on smrt.ph/GigaLifeApp for MORE SURPRISES!",ham
05/08 15:09: P10.00 loaded to 09129094503 for 1 year. Ref:9H54BW35CQ. Load EXTRA LOAD P75 & up to get EXTRA FREEBIES!,ham
J&T DELIVERY!TN: 784898349008 Rider:Troy Donaire639091067468. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!,ham
<#> 465979 is your Grab Activation Code (GAC). It expires in 2 minutes. Do not share it with anyone. H9CMNjtZ1r6,ham
<#> 465979 is your Grab Activation Code (GAC). It expires in 2 minutes. Do not share it with anyone. H9CMNjtZ1r6,ham
Your Binance login verification code: 331535. Do not share this code with anyone. Visit your Binance account now.,ham
Your 100 MB FREE DATA has been credited. Enjoy your reward and watch out for more promos only on the GigaLife App!,ham
9944 is your One-Time PIN. Enter this PIN in the Gigalife App. Please don't share your PIN,ham
Netflix: Please top up your GCash account so you can keep watching your favorites. Then retry your payment in the Netflix app.,ham
"Isang click magbukas ng account! Isang click para manalo sa simula, Sali na https://t.co/zpeQcRpTPz",scam
Meron ka nang 30MB INTERNET. Babawasan ka ng P8 sa next reload mo. Thank you. LOAN ID: 23494095416 Ref: <880912139493>,ham
"Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the GigaLife App! Click ""Don't Miss Out"" NOW on smrt.ph/GigaLifeApp for MORE SURPRISES!",ham
29/07 16:04: P10.00 loaded to 09129094503 for 1 year. Ref:9GT3AZWREZ. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
29-Jul 15:34: P8.00 ay nabawas sa iyong account bilang payment sa TNT SAKLOLOAD you availed last 2022-07-23 00:07:38. LOAN ID: 23404407343. Ref:181020391391,ham
"27Jul 22:42: Sorry, no loan offers currently available. To check and avail other loan services, dial *123#, go to Balance/Services > Smart Credit.",ham
Make the most out of your day with Smart's new POWER ALL 99! Enjoy 8 GB data for all sites & apps + unli TikTok + unli texts to all networks for 7 days. Buy now 👉 http://mayaph.co/22JulyLoad,ham
"TIPID ka sa GigaPay Day! Get exclusive discounts on select promos using GigaPay this 27th - 28th sa smrt.ph/GigaLifeApp Swipe right on the GigaLife App screen, activate GigaPay, then click GigaPay Exclusives!",ham
"Ka 24k, SHOP ka ng kahit ano,WIN ka ng TV, Ref or Washing Machine! Just shop & check out using this Lazada link bit.ly/24kLaz! Til Oct15,2022.DTI FTEB-146221",ham
Mas masaya ang month-end PAY DAY with #GigaPayDay Abangan ang exclusive offers every 27th - 28th sa Gigalife App smrt.ph/GigaLifeApp,ham
Meron ka nang 8 TEXTS ALLNET. Babawasan ka ng P8 sa next reload mo. Thank you. LOAN ID: 23404407343 Ref: <881011319115>,ham
You are running out of load! Your balance is: P0 Do you want to borrow P45 now? Reply YES to accept! Loan amount plus P18 fee will be deducted on your next reload. Ref:<23396921996>,ham
"Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the GigaLife App! Click ""Don't Miss Out"" NOW on smrt.ph/GigaLifeApp for MORE SURPRISES!",ham
20/07 11:40: P50.00 loaded to 09129094503 for 1 year. Ref:9GK79T5711. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
"Netflix: We couldn’t charge your monthly payment of ₱149. Top up your GCash account, then retry your payment in the Netflix app.",ham
"#BDOAntiScam: NEVER click links sent via text message to verify your account. Official text messages from BDO come from senders like ""BDO"" or ""BDO-ALERTS"".",ham
"Hi Mr/Ms <NAME>, RDCN: 66129 can be claimed at any RDPawnshop, RDCredit, Penbank & Villarica branches. Please present valid ID. Thank you!",ham
Netflix: Your next payment of ₱149/month will be deducted in 1 day from your GCash account.,ham
"4 PCS SOLAR LIGHTS FOR ONLY 1,499 ! CLICK HERE TO BUY --> https://s.lazada.com.ph/s.UXHEg BUY 2 TAKE 2 TODAY ONLY ! YES ! APAT NA PIRASONG SOLAR NAPAKAMURANG HALAGA ! Pinaka mura na Solar sa Market ! BILI NA ! PAKI-CLICK ANG LINK SA TAAS PARA MAKITA ANG PRESYO AT PICTURES. LED Super Bright Motion Sensor Lights Waterproof and Wireless TIPID SA KURYENTE !! IWAS MAGNANAKAW AT AKYAT-BAHAY SA GABI !!",scam
"We are enhancing the security of our Digital Banking app version 6.1, and would require you to enter your 6-digit PIN to complete selected transactions. For your security, reset your Digital Banking app PIN by July 18. For more details, refer to the email we sent you.",ham
You are running out of load! Your balance is: P2 Do you want to borrow P45 now? Reply YES to accept! Loan amount plus P18 fee will be deducted on your next reload. Ref:<23271353083>,ham
Your Discord verification code is: 812267,ham
"Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the GigaLife App! Click ""Don't Miss Out"" NOW on smrt.ph/GigaLifeApp for MORE SURPRISES!",ham
10/07 12:04: P60.00 loaded to 09129094503 for 1 year. Ref:9GA48K1OEM. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
HUWAG PO KAYONG MANIWALA SA TEXT NA NAG-AALOK NG TRABAHO NA MAY PANGAKO NA MALAKING SWELDO. ITO PO AY ISANG SCAM.,ham
HUWAG PO KAYONG MANIWALA SA TEXT NA NAG-AALOK NG TRABAHO NA MAY PANGAKO NA MALAKING SWELDO. ITO PO AY ISANG SCAM.,ham
"08Jul 22:15: Sorry, no loan offers currently available. To check and avail other loan services, dial *123#, go to Balance/Services > Smart Credit.",ham
"Hurry, you can still Send Money to anyone for FREE with BDO Pay! To stop receiving messages, text UNSUB BDO PAY to 225678.",ham
HUWAG PO KAYONG MANIWALA SA TEXT NA NAG-AALOK NG TRABAHO NA MAY PANGAKO NA MALAKING SWELDO. ITO PO AY ISANG SCAM.,ham
HUWAG PO KAYONG MANIWALA SA TEXT NA NAG-AALOK NG TRABAHO NA MAY PANGAKO NA MALAKING SWELDO. ITO PO AY ISANG SCAM.,ham
Meron ka nang 30MB INTERNET. Babawasan ka ng P8 sa next reload mo. Thank you. LOAN ID: 23224824071 Ref: <881011268371>,ham
"For added security, selected Digital Banking transactions will require you to enter a 6-digit PIN. If you forgot your Digital Banking PIN, reset it on the Digital Banking app. For more details, refer to the email sent.",ham
J&T DELIVERY!TN: 784695674522 Rider:Jayson Ramintas639488096821. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!,ham
J&T DELIVERY!TN: 784695674522 Rider:Lovely Chicote639365118081. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!,ham
J&T DELIVERY!TN: 784695674522 Rider:X Christian Diaz639677122957. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!,ham
Meron ka nang 30MB INTERNET. Babawasan ka ng P8 sa next reload mo. Thank you. LOAN ID: 23150243809 Ref: <880912039464>,ham
"Get 100% cashback on load when you keep P1,000 in Maya for 2 days or more. Max cashback of P50 for Basic users & P100 for Upgraded users. Promo until June 30. DTI144172.",ham
"Use BDO Pay to Send Money to any bank for FREE! For a limited time only. To stop receiving messages, text UNSUB BDO PAY to 225678.",ham
"Don’t miss Landers’ Super Crazy Sale! Get 50% OFF on selected items, PISO Sale, and BOGO deals 'til July 3. Use Maya at any superstore or online at landers.ph.",ham
<#> 695460 is your Grab Activation Code (GAC). It expires in 2 minutes. Do not share it with anyone. H9CMNjtZ1r6,ham
Meron ka nang 30MB INTERNET. Babawasan ka ng P8 sa next reload mo. Thank you. LOAN ID: 23119212390 Ref: <880912027394>,ham
May Points ka na malapit na mag-expire! 'Wag sayangin at I-redeem mo na ang paborito mong promos only on the GigaLife App Now! smrt.ph/GigaLifeApp,ham
You have paid P100.00 of GCash to purchase Php 100 load for 09548058067 on 06-27-22 10:43 PM. Your GCash balance is P0.50. Ref. No. 030477096.,ham
"You have received P100.00 of GCash from BDO Unibank, Inc. with account ending in 6177. Your new balance is P100.50 06-27-22 10:40 PM. Ref. No. 0004967443205. Use now to buy load, purchase items, send money, pay bills and a lot more!",ham
7819 is your verification code for CLiQQ.,ham
"J&T DELIVERY!TN: 940597473523 Rider:Arthe Soriano,639158503409. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",ham
J&T DELIVERY!TN: 940597473523 Rider:Arthe Soriano639158503409. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!,ham
J&T DELIVERY!TN: 940597473523 Rider:Jajan Silongan639600020834. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!,ham
"Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the GigaLife App! Click ""Don't Miss Out"" NOW on smrt.ph/GigaLifeApp for MORE SURPRISES!",ham
25/06 16:32: P50.00 loaded to 09129094503 for 1 year. Ref:9FP46PG3VS. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
"J&T DELIVERY!TN: 940597473523 Rider:Arthe Soriano,639158503409. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",ham
J&T DELIVERY!TN: 940597473523 Rider:Arthe Soriano639158503409. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!,ham
"J&T DELIVERY!TN: 940597473523 Rider:Arthe Soriano,639158503409. For COD pls prepare exact amount. Photo proof of delivery is required. Thanks and be safe!",ham
20/06 09:30: P50.00 loaded to 09129094503 for 1 year. Ref:9FK161IUFL. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
Your Tinder code is 090774 Don't share @tinder.com #090774,ham
"SPayLater- Get up to P50,000 credit limit & pay AS LOW AS 2% monthly interest for up to 12 months! Activate NOW & get exclusive vouchers https://shp.ee/mvbcukc",ham
Your payment of P149.00 to Netflix Inc. has been successfully processed on 06-17-22 01:44:27 PM. Ref. No. 022376150,ham
"NEVER SHARE YOUR OTP especially on social media and SMS or email links. GCash will only need your MPIN or OTP when using the GCash App. Your OTP to link your device is 276350. If this was not you, please ignore. yyAfcYn/qSW.",ham
You have received PHP 1.00 of GCash from <NAME>RSENAL 09564481056 w/ MSG: . Your new balance is PHP 149.50. Ref. No. 4004854822163.,ham
You have received P148.50 GCash from 7eleven Kiosk w/ MSG - 2216-8241-1634. Your new balance is P148.50 06-17-22 1:00PM. Ref no. 0004854325938.,ham
Hi <NAME>. Your Order is Confirmed. Please Do Not Order Again On Our Website. Free Ship & Receive After 4-8 Days. COD Hotline 09276684198,scam
1/2 Babala mula sa NTC at Smart: Huwag magbibigay ng kahit anong impormasyon via SMS. Do not click suspicious links. Block them.,ham
"2/2 Do not share your OTP, nor take calls or respond to texts from unknown numbers. Help us stop SMShing and protect yourselves from scammers.",ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
12/06 11:09: P50.00 loaded to 09129094503 for 1 year. Ref:9FC751XLN9. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Telegram code: 40921 You can also tap on this link to log in: https://t.me/login/40921 oLeq9AcOZkT,ham
You have sent PHP 1.00 to an unverified account 09564481056 on 06-11-2022 11:32 PM. Your new balance is PHP 0.00. Ref. No. 0004794345961. Know how to secure your transactions and go to Help.GCash.com.,ham
"NEVER SHARE YOUR OTP especially on social media and SMS or email links. GCash will only need your MPIN or OTP when using the GCash App. Your OTP to link your device is 104967. If this was not you, please ignore. yyAfcYn/qSW.",ham
Your Tinder code is 266561 Don't share,ham
"2/2 Do not share your OTP, nor take calls or respond to texts from unknown numbers. Help us stop SMShing and protect yourselves from scammers.",ham
1/2 Babala mula sa NTC at Smart: Huwag magbibigay ng kahit anong impormasyon via SMS. Do not click suspicious links. Block them.,ham
"BABALA: HUWAG PONG MANIWALA SA TEXT NA NAG-AALOK NG TRABAHO NA MAY PANGAKO NG MALAKING SWELDO, ITO PO AY SCAM.",ham
"BABALA: HUWAG PONG MANIWALA SA TEXT NA NAG-AALOK NG TRABAHO NA MAY PANGAKO NG MALAKING SWELDO, ITO PO AY SCAM.",ham
"BABALA: HUWAG PONG MANIWALA SA TEXT NA NAG-AALOK NG TRABAHO NA MAY PANGAKO NG MALAKING SWELDO, ITO PO AY SCAM.",ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
10/06 19:09: P50.00 loaded to 09129094503 for 1 year. Ref:9FA54UWYQJ. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
09/06 17:12: P50.00 loaded to 09129094503 for 1 year. Ref:9F964PQRV8. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
07/06 17:53: P50.00 loaded to 09129094503 for 1 year. Ref:9F794GWGWJ. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
"It's back! FREE Send Money to other banks and wallets with your BDO Pay app! To stop receiving messages, text UNSUB BDO PAY to 225678.",ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
02/06 19:03: P50.00 loaded to 09129094503 for 1 year. Ref:9F253UBMOP. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
31/05 16:26: P50.00 loaded to 09129094503 for 1 year. Ref:9EV93KG8MP. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
"Kayang-kaya mo na magshare ng LOAD at POINTS sa TROPA with just a tap on Lifeline! To send load or points, go to smrt.ph/GigaLifeApp > Lifeline",ham
"The weekend is here! Catch up on your fave streaming apps or explore the outdoors, we've got you covered with SENSATIONAL OFFERS on the GigaLife App! Get MORE exclusive promos, discounts and freebies every week! Tap ""DON'T MISS OUT"" NOW on smrt.ph/GigaLifeApp",ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
28/05 06:25: P50.00 loaded to 09129094503 for 1 year. Ref:9ES433W6WS. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
"Summer isn't over with Spectrum Fair! Shop great finds from local brands with Maya this May 27-29 at Plaza Driveway, Power Plant Mall, Rockwell Makati. See ya!",ham
COINS ALERT: You are attempting to cash out Ripple Beta 19.286903 XRP. Use this code to confirm: 850791. Not you? Contact Coins support.,ham
"You have successfully added 405.00 PHP to your Coins wallet. You can use it to buy load, transfer money, shop online, and more!",ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
27/05 10:01: P50.00 loaded to 09129094503 for 1 year. Ref:9ER8302YHM. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
"Enjoy a GigaLife of Surprises! Stay tuned for exciting promos, discounts and freebies every week, all year round! Find it all on smrt.ph/GigaLifeApp",ham
"Pay bills in the safety of your home! For convenient payments, save your bill details by selecting Add Biller or via your e-receipt after paying your bill on GCash. Tap bit.ly/GCashbills to start. With GCash, What Can't You Do? No advisories? Tap go.gcash.com/optout",ham
"Hi <NAME>, Shopee Delivery! A Shopee Xpress rider will be delivering your parcel today. As part of our delivery process, we will be collecting a photo as proof of delivery (POD). Please ready your payment for your COD order amounting to 108 PHP, or authorization letter or ID for non-COD order. If you have any questions, please call 02-8805200. Thank you!",ham
Your Tinder code is 691120 Don't share @tinder.com #691120,ham
1/2 ADVISORY: #StaySmart and avoid unwanted international call charges! Please check the number carefully when returning a missed call,ham
2/2 to an international number. You may report suspicious calls or messages. Just call *888 for free using your SMART number. Thank you and take care!,ham
"Sensational offers await you on the GigaLife App! Get MORE exclusive promos, discounts and freebies every week! Tap ""Don't Miss Out"" NOW on smrt.ph/GigaLifeApp",ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
22/05 10:17: P50.00 loaded to 09129094503 for 1 year. Ref:9EM22D1CL8. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
20/05 08:52: P50.00 loaded to 09129094503 for 1 year. Ref:9EK423FSOW. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Dick Gordon may P86 million na utang sa gobyerno! Marami ang matutulungan kung utang ni Gordon ay babayaran! Pera ng taumbayan wag bulsahin! Gordon magbayad ka!,scam
Your Tinder code is 214555 Don't share @tinder.com #214555,ham
"Hi <NAME>! Thank you for registering to GInvest. We are happy to inform you that our partner fund providers have approved your registration, and you can now start investing in the products available on GInvest!",ham
"Hi <NAME>! Thank you for your interest in GInvest! We have sent your registration details to our partner fund providers for their review, and we will notify you via email and SMS as soon as your registration has been approved.",ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
16/05 18:49: P50.00 loaded to 09129094503 for 1 year. Ref:9EG81NTPCS. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
"[Binance] Verification code: 693094. If this was not you, please inform Support. Beware of scam calls and SMS phishing. Verify sources with Binance Verify.",ham
Your payment of P149.00 to Netflix Inc. has been successfully processed on 05-15-22 06:28:55 PM. Ref. No. 097785953,ham
"517391 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",ham
"367583 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",ham
"312675 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",ham
"515115 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",ham
"847982 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",ham
You have received P100.00 GCash from Robinsons Supermarket CI w/ MSG - 281010908242604533173338. Your new balance is P150.00 05-15-22 6:03PM. Ref no. 0004510701180.,ham
"NEVER SHARE YOUR OTP especially on social media and SMS or email links. GCash will only need your MPIN or OTP when using the GCash App. Your OTP to link your device is 782782. If this was not you, please ignore. yyAfcYn/qSW.",ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
13/05 09:15: P35.00 loaded to 09129094503 for 1 year. Ref:9ED117B93Z. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Get the BEST and EXCLUSIVE promos in the GigaLife App! Make sure you have the latest version for a faster and more secure experience! smrt.ph/GigaLifeApp,ham
12/05 18:57: P15.00 loaded to 09129094503 for 1 year. Ref:9EC5157QEH. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Netflix: Please top up your GCash account so you can keep watching your favorites. Then retry your payment in the Netflix app.,ham
"[Binance] Verification code: 284670. If this was not you, please inform Support. Beware of scam calls and SMS phishing. Verify sources with Binance Verify.",ham
06/05 19:05: P50.00 loaded to 09129094503 for 1 year. Ref:9E640CIGLW. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Discover MORE promos in the GigaLife App and get MORE points! You can use the points to redeem FREE promos. smrt.ph/GigaLifeApp,ham
"Pinaka mababa sa buong Pinas! PISO kada P100 ang Pera Padala, may 24k pts pa! Transact na sa nearest branch.'Til July31!T&C apply.DTI FTEB-141534,SeriesOf2022.",ham
You have paid P50.00 of GCash to purchase Php 50 load for 09129094503 on 05-04-22 07:03 PM. Your GCash balance is P50.00. Ref. No. 089936268.,ham
Your payment of P908.00 to PRC GCASH TEST has been successfully processed on 05-02-22 05:28:35 PM. Ref. No. 888279459,ham
"717686 is your authentication code. For your protection, do not share this code with anyone. yyAfcYn/qSW",ham
You have received P1000.00 GCash from Robinsons Supermarket CI w/ MSG - 281010904719237641359360. Your new balance is P1008.00 05-02-22 3:30PM. Ref no. 0004379608473.,ham
Discover MORE promos in the GigaLife App and get MORE points! You can use the points to redeem FREE promos. smrt.ph/GigaLifeApp,ham
02/05 15:18: P30.00 loaded to 09129094503 for 1 year. Ref:9E20WVF5DO. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Discover MORE promos in the GigaLife App and get MORE points! You can use the points to redeem FREE promos. smrt.ph/GigaLifeApp,ham
30/04 18:21: P20.00 loaded to 09129094503 for 1 year. Ref:9DU6WMNDN8. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
Update your Maya app to join the Maya Early Access Challenge and get the chance to become a Bitcoin Millionaire! Visit https://www.maya.ph/earlyaccess to know more.,ham
"[Binance] Verification code: 566993. If this was not you, please inform Support. Beware of scam calls and SMS phishing. Verify sources with Binance Verify.",ham
Discover MORE promos in the GigaLife App and get MORE points! You can use the points to redeem FREE promos. smrt.ph/GigaLifeApp,ham
29/04 12:46: P50.00 loaded to 09129094503 for 1 year. Ref:9DT3WGBYFZ. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
SMARTAlert: 09519418906 is requesting for you to Pasaload P5. Any reply after 12 midnight will be disallowed. Please reply with <YES> or <NO>,scam
"Requirement ba ang COVID insurance sa F2F classes? We got you, fam! ​ Get Singlife’s Cash for Dengue Costs with FREE COVID-19 Cover and start school with less worries.​ ​ Get up to Php 421,500 in coverage for as low as Php 300/year!​ ​ Get it via GCash now: https://go.gcash.com/GInsureDengVid No advisories? Tap go.gcash.com/optout",ham
"Netflix: We couldn’t charge your monthly payment of ₱149. Top up your GCash account, then retry your payment in the Netflix app.",ham
Discover MORE promos in the GigaLife App and get MORE points! You can use the points to redeem FREE promos. smrt.ph/GigaLifeApp,ham
27/04 07:33: P20.00 loaded to 09129094503 for 1 year. Ref:9DR4W53MQ6. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
You have paid P50.00 of GCash to purchase Php 50 load for 09548058067 on 04-27-22 12:02 AM. Your GCash balance is P8.00. Ref. No. 082583163.,ham
You have paid P50.00 of GCash to purchase Php 50 load for 09548058067 on 04-26-22 11:41 PM. Your GCash balance is P58.00. Ref. No. 082580382.,ham
"Send money from home to your loved ones with Express Send! It’s fast, easy, and free! Select Send Money on the GCash app to start. No advisories? Visit go.gcash.com/optout.",ham
Discover MORE promos in the GigaLife App and get MORE points! You can use the points to redeem FREE promos. smrt.ph/GigaLifeApp,ham
25/04 19:54: P50.00 loaded to 09129094503 for 1 year. Ref:9DP1VZ7W0B. Use GigaLife App for the best promos & deals! smrt.ph/GigaLifeApp,ham
"Confidently make your campus comeback w/ full protection against COVID-19 and Dengue Medical Costs. Get Singlife's Cash for Dengue Costs (with FREE COVID-19 Cover) & start school w/ less worries.​ Get up to P421,500 in coverage for as low as P300/year!​ Visit the GInsure page on the GCash app to learn more. No advisories? Tap go.gcash.com/optout",ham
"Don't miss out on BDO Pay's free Send Money to other banks until April 30! To stop receiving messages, text UNSUB BDO PAY to 225678.",ham
Netflix: Your next payment of ₱149/month will be deducted in 1 day from your GCash account.,ham
